ref_id,title,institution,item_id,sheet_or_photo,url,local_path,source_date,accessed_date,view_direction,rooms,use,evidence_level,rights_note,verification_status,source_url,sha256,bytes,hash_provenance,visual_status,status_provenance,parent_ref,asset_class,local_path_check
MCAH10_GUEST_LIVING_2,guest-living original panorama horizontal face2,Columbia University Media Center for Art History,guest-living,original panorama face2,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/,project/qa/panorama10/guest-living-face2.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/images/1213_fallingwater2001_vr_73_o_800_2.jpg,0f8471db99bbb86a9cfdc093145b10ce578a15aa676b40653b401ac1c225a9d2,99032,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_GUEST_LIVING_3,guest-living original panorama horizontal face3,Columbia University Media Center for Art History,guest-living,original panorama face3,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/,project/qa/panorama10/guest-living-face3.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,GUEST_L1_LOUNGE;GUEST_L1_TERRACE;GUEST_L1_GUEST_ROOM,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Guest-House/Guest-House-Living-Room/images/1213_fallingwater2001_vr_73_o_800_3.jpg,131c736ff133d57fae3068d1b296c796ad3a3ca9ad4524577cb7da4d195f4afc,108017,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY interior_build; root additionally guest-entrance3/living1/2,project/qa/guest-circulation10-panorama-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BEDROOM_0,master-bedroom original panorama horizontal face0,Columbia University Media Center for Art History,master-bedroom,original panorama face0,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/,project/qa/panorama10/master-bedroom-face0.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_MASTER;MAIN_L2_CLOSET_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/images/1213_fallingwater2001_vr_90_o_800_0.jpg,e89e06ae0045488ac1f0e17831626785221f2d0769998e49f868c334bca807ff,68745,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY guest_visual_review and root,project/qa/master-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BEDROOM_1,master-bedroom original panorama horizontal face1,Columbia University Media Center for Art History,master-bedroom,original panorama face1,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/,project/qa/panorama10/master-bedroom-face1.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_MASTER;MAIN_L2_CLOSET_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/images/1213_fallingwater2001_vr_90_o_800_1.jpg,4e205ae0406412c24ded790a9f1ce1ff53af0e63be6e9c9b7cd68160b9ddf3f7,71215,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY guest_visual_review and root,project/qa/master-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BEDROOM_2,master-bedroom original panorama horizontal face2,Columbia University Media Center for Art History,master-bedroom,original panorama face2,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/,project/qa/panorama10/master-bedroom-face2.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_MASTER;MAIN_L2_CLOSET_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/images/1213_fallingwater2001_vr_90_o_800_2.jpg,811539b44cbc347ba76bd4c8ac2b8ad45991481cdeffc41a4a57dd9ce5d4d77a,83448,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY guest_visual_review and root,project/qa/master-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BEDROOM_3,master-bedroom original panorama horizontal face3,Columbia University Media Center for Art History,master-bedroom,original panorama face3,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/,project/qa/panorama10/master-bedroom-face3.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_MASTER;MAIN_L2_CLOSET_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bedroom/images/1213_fallingwater2001_vr_90_o_800_3.jpg,8f5333af21e210244c29c20b9c3c8a3be02d63b3e93ff75e8ad0ac8006fcce33,85897,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY guest_visual_review and root,project/qa/master-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BATHROOM_0,master-bathroom original panorama horizontal face0,Columbia University Media Center for Art History,master-bathroom,original panorama face0,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/,project/qa/panorama10/master-bathroom-face0.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_BATH_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/images/1213_fallingwater2001_vr_001_o_800_0.jpg,b4912e7a763806af734c51efa59e942aab641759301bf851844ff3d53a28a5df,70760,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY root and main_access10,project/qa/master-bath-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BATHROOM_1,master-bathroom original panorama horizontal face1,Columbia University Media Center for Art History,master-bathroom,original panorama face1,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/,project/qa/panorama10/master-bathroom-face1.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_BATH_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/images/1213_fallingwater2001_vr_001_o_800_1.jpg,2ff2f0d8df73e967354d7fde027e504d946f4c014c237b861e26f960d5525321,72309,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY root and main_access10,project/qa/master-bath-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BATHROOM_2,master-bathroom original panorama horizontal face2,Columbia University Media Center for Art History,master-bathroom,original panorama face2,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/,project/qa/panorama10/master-bathroom-face2.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_BATH_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/images/1213_fallingwater2001_vr_001_o_800_2.jpg,be8362ec23728d1f5ca8c7f55ade487103bf2a75dd63d995558e402006466b43,75071,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY root and main_access10,project/qa/master-bath-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
MCAH10_MASTER_BATHROOM_3,master-bathroom original panorama horizontal face3,Columbia University Media Center for Art History,master-bathroom,original panorama face3,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/,project/qa/panorama10/master-bathroom-face3.jpg,Copyright2001; exact capture date unverified,2026-09-21,Panorama cube face index; world-camera registration NOT_RUN,MAIN_L2_BATH_M,Reference identity/layout/materials only; no copied texture or exact camera fit,B,Copyright2001 Columbia University; Maurice Luker; no redistribution license; exclude image from public package,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Master-Bathroom/images/1213_fallingwater2001_vr_001_o_800_3.jpg,67d68718c1d00281a8c957ae65232d89987a8349e0d2de9e3a9d9e3272665a83,63985,SHA256 recomputed by reference10-append.py,ACTUALLY_VIEWED_BY root and main_access10,project/qa/master-bath-source10-review.md,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
BRIDGE10_COLUMBIA_0,Fallingwater bridge construction reference columbia-0,Columbia University MCAH,columbia-0,photograph,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Bridge-Over-Stream/,project/qa/bridge-source10-columbia-0.jpg,"UNKNOWN; filename contains 2001, not independently confirmed",2026-09-21,longitudinal toward curving approach,SITE bridge,construction reference only; concrete parapets and layered stone bank returns,B,No redistributable license verified; reference only; exclude public package; no texture reuse,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Bridge-Over-Stream/images/1213_fallingwater2001_vr_040_o_800_0.jpg,c5cf3bd6b73c8c610a2489172a26da92fad956a90d43912cd2df4c3e703ab5e6,132688,Local SHA256 independently recomputed by bridge10 registration script,VIEWED_BY_SITE_VISUAL; ROOT_ACTUALLY_VIEWED,project/qa/bridge10-reference-viewed.json,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
BRIDGE10_COLUMBIA_3,Fallingwater bridge construction reference columbia-3,Columbia University MCAH,columbia-3,photograph,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Bridge-Over-Stream/,project/qa/bridge-source10-columbia-3.jpg,"UNKNOWN; filename contains 2001, not independently confirmed",2026-09-21,transverse toward parapet,SITE bridge,construction reference only; concrete parapets and layered stone bank returns,B,No redistributable license verified; reference only; exclude public package; no texture reuse,viewed_image,https://projects.mcah.columbia.edu/ha/panos/Fallingwater/Bridge-Over-Stream/images/1213_fallingwater2001_vr_040_o_800_3.jpg,eaf8e67e295a5677895656ce91afcad5bfa16dd89b0a2ab61dc800a726ff8d9e,139195,Local SHA256 independently recomputed by bridge10 registration script,VIEWED_BY_SITE_VISUAL; ROOT_ACTUALLY_VIEWED,project/qa/bridge10-reference-viewed.json,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
BRIDGE10_HYDE_BRIDGE,Fallingwater bridge construction reference hyde-bridge,Dan Hyde / Bucknell hosted personal page,hyde-bridge,photograph,https://www.eg.bucknell.edu/~hyde/FrankLloydWright/Fallingwater.html,project/qa/bridge-source10-hyde-bridge.jpg,2005-04-22,2026-09-21,house-side toward bridge,SITE bridge,construction reference only; concrete parapets and layered stone bank returns,B,Copyright Daniel C. Hyde 2005; reference only; exclude public package; no texture reuse,viewed_image,https://www.eg.bucknell.edu/~hyde/FrankLloydWright/Images/IMG_4577Copying.jpg,eb286cee81a5c252234f704aa2c99daa70352f18449629760e4f9cace96dff9d,229681,Local SHA256 independently recomputed by bridge10 registration script,VIEWED_BY_SITE_VISUAL; ROOT_ACTUALLY_VIEWED,project/qa/bridge10-reference-viewed.json,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
FOREST11_OFFICIAL_1,Fallingwater Spring canopy reference East,Western Pennsylvania Conservancy / Fallingwater,FW_ZOOM_East-Elevation_SPRING.jpg,photograph,https://fallingwater.org/virtual-backgrounds/,project/qa/forest-canopy11-source-official-east.jpg,UNKNOWN; Spring in source filename; upload path not capture date,2026-09-21,East elevation,SITE forest,"Leaf-on branch coverage/shape reference, not surveyed species or density",B visible morphology; C model inference,Copyright Fallingwater; offered for virtual background only. REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE. Not texture.,HASH_VERIFIED_VIEWED,https://fallingwater.org/wp-content/uploads/2021/03/FW_ZOOM_East-Elevation_SPRING.jpg,47ce61a3ae308e29bcb290bece4b4f16dfa1f13141dc04c1fca39a25cf996490,3040185,Local SHA256 from downloaded official JPEG,VIEWED_BY_SITE_VISUAL_AND_ROOT; root 2026-09-21,project/qa/forest-canopy11-sources.json,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
FOREST11_OFFICIAL_2,Fallingwater Spring canopy reference Classic,Western Pennsylvania Conservancy / Fallingwater,FW_ZOOM_Classic-View_SPRING.jpg,photograph,https://fallingwater.org/virtual-backgrounds/,project/qa/forest-canopy11-source-official-classic.jpg,UNKNOWN; Spring in source filename; upload path not capture date,2026-09-21,Classic downstream elevation,SITE forest,"Leaf-on branch coverage/shape reference, not surveyed species or density",B visible morphology; C model inference,Copyright Fallingwater; offered for virtual background only. REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE. Not texture.,HASH_VERIFIED_VIEWED,https://fallingwater.org/wp-content/uploads/2021/03/FW_ZOOM_Classic-View_SPRING.jpg,48b00758ba4ad3c4765cdfb8343637f1fad4777e96a452cc85da9d3cac99b856,2647309,Local SHA256 from downloaded official JPEG,VIEWED_BY_SITE_VISUAL_AND_ROOT; root 2026-09-21,project/qa/forest-canopy11-sources.json,,REFERENCE_ONLY_EXCLUDE_PUBLIC_PACKAGE,EXISTS_HASH_MATCH
